06-06-22, 50.0
PPCI&N;Abrev. Net. Name;Net. Type;MCC;MNC;Country Initials;Organisation;Network;SIM;Last Update
Novafone 4G;Novafone;GSM 1800;618;04;LBR;Novafone Inc.;Novafone Inc;8923105;2016-04-18
Novafone 4G;Novafone;GSM 900;618;04;LBR;Novafone Inc.;Novafone Inc;8923105;2016-04-18
LBR Lonestar Cell;LoneStar;GSM 900;618;01;LBR;Lonestar Communications Corporation;Lonestar Cell;8923101;2016-03-16
Libyana;Libyana;GSM 900;606;00;LBY;Libyana Mobile Phone ;Libyana Mobile Phone;8921800;2015-08-10
Al Madar;Al Madar;GSM 900;606;01;LBY;Al Madar Al Jadid;MADAR;8921801;2015-12-18
FLOW;FLOW;GSM 850;358;110;LCA;Cable & Wireless (St. Lucia) Limited;FLOW;8901021;2016-08-22
DIGICEL;DIGICEL;GSM 1800;358;050;LCA;Digicel (St Lucia) Limited;Digicel (St Lucia);891;2015-08-10
DIGICEL;DIGICEL;GSM 1900;358;050;LCA;Digicel (St Lucia) Limited;Digicel (St Lucia);891;2015-08-10
DIGICEL;DIGICEL;GSM 900;358;050;LCA;Digicel (St Lucia) Limited;Digicel (St Lucia);891;2015-08-10
SwisscomFL;Swiss FL;3G 2100;295;01;LIE;Swisscom (Switzerland) Ltd (Liechtenstein);Swisscom;894101;2013-02-20
SwisscomFL;Swiss FL;GSM 1800;295;01;LIE;Swisscom (Switzerland) Ltd (Liechtenstein);Swisscom;894101;2012-09-12
SwisscomFL;Swiss FL;GSM 900;295;01;LIE;Swisscom (Switzerland) Ltd (Liechtenstein);Swisscom;894101;2012-09-12
Salt.li;Salt.li;3G 2100;295;02;LIE;Salt (Liechtenstein) AG;Salt.li;8942302;2016-02-03
Salt.li;Salt.li;GSM 1800;295;02;LIE;Salt (Liechtenstein) AG;Salt.li;8942302;2016-02-03
Salt.li;Salt.li;GSM 900;295;02;LIE;Salt (Liechtenstein) AG;Salt.li;8942302;2016-02-03
Salt.li;Salt.li;LTE 1800;295;02;LIE;Salt (Liechtenstein) AG;Salt.li;8942302;2016-02-03
FL1;FL1;3G 2100;295;05;LIE;Telecom Liechtenstein AG;FL1;8942305;2015-11-24
FL1;FL1;GSM 1800;295;05;LIE;Telecom Liechtenstein AG;FL1;8942305;2015-11-24
FL1;FL1;GSM 900;295;05;LIE;Telecom Liechtenstein AG;FL1;8942305;2015-11-24
FL1;FL1;LTE 800;295;05;LIE;Telecom Liechtenstein AG;FL1;8942305;2015-11-24
SRI AIRTEL;Airtel;3G 2100;413;05;LKA;Bharti Airtel Lanka (Private) Limited;airtel;899405;2014-04-17
SRI AIRTEL;Airtel;GSM 1800;413;05;LKA;Bharti Airtel Lanka (Private) Limited;airtel;899405;2014-04-17
SRI AIRTEL;Airtel;GSM 900;413;05;LKA;Bharti Airtel Lanka (Private) Limited;airtel;899405;2014-04-17
Mobitel LK;Mobitel;3G 2100;413;01;LKA;Mobitel (Pvt) Limited;Mobitel;899401;2015-12-14
Mobitel LK;Mobitel;GSM 1800;413;01;LKA;Mobitel (Pvt) Limited;Mobitel;899401;2015-12-14
Mobitel LK;Mobitel;GSM 900;413;01;LKA;Mobitel (Pvt) Limited;Mobitel;899401;2015-12-14
Mobitel LK;Mobitel;LTE 1800;413;01;LKA;Mobitel (Pvt) Limited;Mobitel;899401;2015-12-14
Hutch;Hutch;3G 2100;413;08;LKA;Hutchison Telecommunications Lanka (Pvt) Ltd;Hutchison Telecommunications Lanka (Pte);899408;2016-02-02
Hutch;Hutch;3G 2100;413;03;LKA;Hutchison Telecommunications Lanka (Pvt) Ltd;Hutchison Telecommunications Lanka (Pte);899403;2020-11-10
Hutch;Hutch;3G 2100;413;09;LKA;Hutchison Telecommunications Lanka (Pvt) Ltd;Hutchison Telecommunications Lanka (Pte);899409;2020-11-10
Hutch;Hutch;4G LTE FDD 1800;413;08;LKA;Hutchison Telecommunications Lanka (Pvt) Ltd;Hutchison Telecommunications Lanka (Pte);899408;2020-11-10
Hutch;Hutch;4G LTE FDD 1800;413;03;LKA;Hutchison Telecommunications Lanka (Pvt) Ltd;Hutchison Telecommunications Lanka (Pte);899403;2020-11-10
Hutch;Hutch;4G LTE FDD 1800;413;09;LKA;Hutchison Telecommunications Lanka (Pvt) Ltd;Hutchison Telecommunications Lanka (Pte);899409;2020-11-10
Hutch;Hutch;4G LTE FDD 900;413;08;LKA;Hutchison Telecommunications Lanka (Pvt) Ltd;Hutchison Telecommunications Lanka (Pte);899408;2020-11-10
Hutch;Hutch;4G LTE FDD 900;413;03;LKA;Hutchison Telecommunications Lanka (Pvt) Ltd;Hutchison Telecommunications Lanka (Pte);899403;2020-11-10
Hutch;Hutch;4G LTE FDD 900;413;09;LKA;Hutchison Telecommunications Lanka (Pvt) Ltd;Hutchison Telecommunications Lanka (Pte);899409;2020-11-10
Hutch;Hutch;GSM 1800;413;08;LKA;Hutchison Telecommunications Lanka (Pvt) Ltd;Hutchison Telecommunications Lanka (Pte);899408;2016-02-02
Hutch;Hutch;GSM 1800;413;03;LKA;Hutchison Telecommunications Lanka (Pvt) Ltd;Hutchison Telecommunications Lanka (Pte);899403;2020-11-10
Hutch;Hutch;GSM 1800;413;09;LKA;Hutchison Telecommunications Lanka (Pvt) Ltd;Hutchison Telecommunications Lanka (Pte);899409;2020-11-10
Hutch;Hutch;GSM 900;413;08;LKA;Hutchison Telecommunications Lanka (Pvt) Ltd;Hutchison Telecommunications Lanka (Pte);899408;2016-02-02
Hutch;Hutch;GSM 900;413;03;LKA;Hutchison Telecommunications Lanka (Pvt) Ltd;Hutchison Telecommunications Lanka (Pte);899403;2020-11-10
Hutch;Hutch;GSM 900;413;09;LKA;Hutchison Telecommunications Lanka (Pvt) Ltd;Hutchison Telecommunications Lanka (Pte);899409;2020-11-10
DIALOG;DIALOG;3G 2100;413;02;LKA;Dialog Axiata Plc;DIALOG;899402;2016-03-02
DIALOG;DIALOG;GSM 1800;413;02;LKA;Dialog Axiata Plc;DIALOG;899402;2016-03-02
DIALOG;DIALOG;GSM 900;413;02;LKA;Dialog Axiata Plc;DIALOG;899402;2016-03-02
DIALOG;DIALOG;LTE 1800;413;02;LKA;Dialog Axiata Plc;DIALOG;899402;2016-03-02
LS-ETL;ETL;3G 2100;651;02;LSO;Econet Telecom Lesotho (Pty) Ltd (ETL);Econet Telecom Lesotho (Pty) Ltd;8926602;2019-08-13
LS-ETL;ETL;3G 900;651;02;LSO;Econet Telecom Lesotho (Pty) Ltd (ETL);Econet Telecom Lesotho (Pty) Ltd;8926602;2019-09-03
LS-ETL;ETL;GSM 900;651;02;LSO;Econet Telecom Lesotho (Pty) Ltd (ETL);Econet Telecom Lesotho (Pty) Ltd;8926602;2012-03-05
LS-ETL;ETL;LTE 1800;651;02;LSO;Econet Telecom Lesotho (Pty) Ltd (ETL);Econet Telecom Lesotho (Pty) Ltd;8926602;2019-08-13
LS-ETL;ETL;LTE 800;651;02;LSO;Econet Telecom Lesotho (Pty) Ltd (ETL);Econet Telecom Lesotho (Pty) Ltd;8926602;2019-09-03
Vodacom Lesotho;VODACOM;3G 2100;651;01;LSO;Vodacom Lesotho (Pty) Ltd;Vodacom Lesotho;8926601;2016-05-27
Vodacom Lesotho;VODACOM;GSM 900;651;01;LSO;Vodacom Lesotho (Pty) Ltd;Vodacom Lesotho;8926601;2016-05-27
Vodacom Lesotho;VODACOM;LTE 1800;651;01;LSO;Vodacom Lesotho (Pty) Ltd;Vodacom Lesotho;8926601;2016-05-27
Vodacom Lesotho;VODACOM;LTE 800;651;01;LSO;Vodacom Lesotho (Pty) Ltd;Vodacom Lesotho;8926601;2016-05-27
Tele2 LT;Tele2 LT;GSM 1800;246;03;LTU;UAB Tele2;TELE2;8937003;2015-12-18
Tele2 LT;Tele2 LT;GSM 900;246;03;LTU;UAB Tele2;TELE2;8937003;2015-12-18
LT BITE GSM;BITE;3G 2100;246;02;LTU;UAB Bitė Lietuva;BITE GSM;8937002;2015-04-30
LT BITE GSM;BITE;3G 900;246;02;LTU;UAB Bitė Lietuva;BITE GSM;8937002;2015-04-30
LT BITE GSM;BITE;GSM 1800;246;02;LTU;UAB Bitė Lietuva;BITE GSM;8937002;2015-04-30
LT BITE GSM;BITE;GSM 900;246;02;LTU;UAB Bitė Lietuva;BITE GSM;8937002;2015-04-30
LT BITE GSM;BITE;LTE 1800;246;02;LTU;UAB Bitė Lietuva;BITE GSM;8937002;2015-04-30
LT BITE GSM;BITE;LTE 2600;246;02;LTU;UAB Bitė Lietuva;BITE GSM;8937002;2015-04-30
LT BITE GSM;BITE;LTE 800;246;02;LTU;UAB Bitė Lietuva;BITE GSM;8937002;2015-04-30
Telia LT;Telia;GSM 900;246;01;LTU;Telia Lietuva AB;Telia LT;8937001;2019-09-16
LOL;LOL;3G 2100;270;05;LUX;Luxembourg Online S.A.;LOL;8935205;2021-11-26
LOL;LOL;NR n 78;270;05;LUX;Luxembourg Online S.A.;LOL;8935205;2021-11-26
L Orange-LU;Orange;3G 2100;270;99;LUX;Orange Communications Luxembourg S.A.;Orange;8935299;2015-12-14
L Orange-LU;Orange;GSM 1800;270;99;LUX;Orange Communications Luxembourg S.A.;Orange;8935299;2015-12-14
L Orange-LU;Orange;GSM 900;270;99;LUX;Orange Communications Luxembourg S.A.;Orange;8935299;2015-12-14
L Orange-LU;Orange;LTE 1800;270;99;LUX;Orange Communications Luxembourg S.A.;Orange;8935299;2015-12-14
L Orange-LU;Orange;LTE 800;270;99;LUX;Orange Communications Luxembourg S.A.;Orange;8935299;2015-12-14
L TANGO;TANGO;3G 2100;270;77;LUX;Proximus Luxembourg S.A;TANGO;8935277;2016-03-16
L TANGO;TANGO;GSM 1800;270;77;LUX;Proximus Luxembourg S.A;TANGO;8935277;2016-03-16
L TANGO;TANGO;GSM 900;270;77;LUX;Proximus Luxembourg S.A;TANGO;8935277;2016-03-16
POST;POST;3G 2100;270;01;LUX;POST Luxembourg;POST;8935201;2015-02-04
POST;POST;GSM 1800;270;01;LUX;POST Luxembourg;POST;8935201;2015-02-04
POST;POST;GSM 900;270;01;LUX;POST Luxembourg;POST;8935201;2015-02-04
POST;POST;LTE 1800;270;01;LUX;POST Luxembourg;POST;8935201;2015-02-04
POST;POST;LTE 800;270;01;LUX;POST Luxembourg;POST;8935201;2015-02-04
MTX Connect;MTXC;LTE 2100;270;02;LUX;MTX Connect S.à.r.l.;MTX Connect;8935202;2021-11-30
BITE LV;BITE LV;3G 2100;247;05;LVA;SIA Bite Mobile;Bite Latvija;8937105;2015-09-23
BITE LV;BITE LV;GSM 1800;247;05;LVA;SIA Bite Mobile;Bite Latvija;8937105;2015-09-23
BITE LV;BITE LV;GSM 900;247;05;LVA;SIA Bite Mobile;Bite Latvija;8937105;2015-09-23
LV LMT;LMT;3G 2100;247;01;LVA;Latvijas Mobilais Telefons;LMT;8937101;2015-09-23
LV LMT;LMT;3G 900;247;01;LVA;Latvijas Mobilais Telefons;LMT;8937101;2015-09-23
LV LMT;LMT;GSM 1800;247;01;LVA;Latvijas Mobilais Telefons;LMT;8937101;2015-09-23
LV LMT;LMT;GSM 900;247;01;LVA;Latvijas Mobilais Telefons;LMT;8937101;2015-09-23
Tele2 LV;Tele2 LV;3G 2100;247;02;LVA;Tele2 SIA;TELE2;8937102;2015-12-18
Tele2 LV;Tele2 LV;GSM 1800;247;02;LVA;Tele2 SIA;TELE2;8937102;2015-12-18
Tele2 LV;Tele2 LV;GSM 900;247;02;LVA;Tele2 SIA;TELE2;8937102;2015-12-18
SmarTone MAC;SMC MAC;GSM 1800;455;00;MAC;SmarTone Mobile Communications (Macau) Limited;SmarTone;8985300;2011-11-09
SmarTone MAC;SMC MAC;GSM 900;455;00;MAC;SmarTone Mobile Communications (Macau) Limited;SmarTone;8985300;2011-11-09
3 Macau;3 Macau;3G 2100;455;05;MAC;Hutchison Telephone (Macau) Company Limited;3 Macau;8985303;2019-08-19
3 Macau;3 Macau;3G 900;455;05;MAC;Hutchison Telephone (Macau) Company Limited;3 Macau;8985303;2019-08-19
